code_id,status,num_of_tests,num_of_pass,num_of_fail
132_mutant_132_4.py,Pass,3,3,0
132_mutant_132_5.py,Pass,3,3,0
132_mutant_132_10.py,Pass,3,3,0
133_mutant_133_1.py,Pass,1,1,0
133_mutant_133_0.py,Pass,1,1,0
134_mutant_134_1.py,Fail,3,0,3
134_mutant_134_4.py,Fail,3,0,3
134_mutant_134_7.py,Pass,3,3,0
134_mutant_134_0.py,Fail,3,0,3
134_mutant_134_3.py,Fail,3,0,3
134_mutant_134_6.py,Fail,3,1,2
134_mutant_134_5.py,Pass,3,3,0
134_mutant_134_2.py,Fail,3,1,2
135_mutant_135_4.py,Fail,1,0,1
135_mutant_135_9.py,Pass,1,1,0
135_mutant_135_3.py,Pass,1,1,0
135_mutant_135_1.py,Pass,1,1,0
135_mutant_135_2.py,Pass,1,1,0
135_mutant_135_6.py,Pass,1,1,0
135_mutant_135_7.py,Fail,1,0,1
135_mutant_135_8.py,Pass,1,1,0
135_mutant_135_5.py,Pass,1,1,0
135_mutant_135_0.py,Fail,1,0,1
136_mutant_136_2.py,Pass,1,1,0
136_mutant_136_1.py,Fail,1,0,1
136_mutant_136_0.py,Pass,1,1,0
136_mutant_136_3.py,Fail,1,0,1
137_mutant_137_0.py,Fail,1,0,1
137_mutant_137_2.py,Fail,1,0,1
137_mutant_137_4.py,Fail,1,0,1
137_mutant_137_1.py,Fail,1,0,1
137_mutant_137_3.py,Fail,1,0,1
137_mutant_137_5.py,Pass,1,1,0
138_mutant_138_3.py,Fail,1,0,1
138_mutant_138_0.py,Fail,1,0,1
138_mutant_138_1.py,Fail,1,0,1
138_mutant_138_4.py,Fail,1,0,1
138_mutant_138_2.py,Fail,1,0,1
145_mutant_145_5.py,Fail,1,0,1
145_mutant_145_1.py,Fail,1,0,1
145_mutant_145_8.py,Fail,1,0,1
145_mutant_145_6.py,Fail,1,0,1
145_mutant_145_3.py,Fail,1,0,1
145_mutant_145_7.py,Fail,1,0,1
145_mutant_145_0.py,Fail,1,0,1
145_mutant_145_2.py,Fail,1,0,1
145_mutant_145_10.py,Pass,1,1,0
145_mutant_145_9.py,Fail,1,0,1
145_mutant_145_11.py,Pass,1,1,0
145_mutant_145_4.py,Fail,1,0,1
145_mutant_145_12.py,Fail,1,0,1
146_mutant_146_2.py,Pass,1,1,0
146_mutant_146_3.py,Fail,1,0,1
146_mutant_146_1.py,Pass,1,1,0
146_mutant_146_9.py,Pass,1,1,0
146_mutant_146_0.py,Pass,1,1,0
146_mutant_146_4.py,Pass,1,1,0
146_mutant_146_8.py,Fail,1,0,1
146_mutant_146_7.py,Pass,1,1,0
146_mutant_146_5.py,Pass,1,1,0
146_mutant_146_6.py,Pass,1,1,0
149_mutant_149_0.py,Pass,0,0,0
149_mutant_149_2.py,Pass,0,0,0
149_mutant_149_1.py,Pass,0,0,0
150_mutant_150_4.py,Pass,0,0,0
150_mutant_150_2.py,Pass,0,0,0
150_mutant_150_3.py,Pass,0,0,0
150_mutant_150_0.py,Pass,0,0,0
150_mutant_150_1.py,Pass,0,0,0
150_mutant_150_5.py,Pass,0,0,0
151_mutant_151_6.py,Fail,2,1,1
151_mutant_151_4.py,Fail,2,1,1
151_mutant_151_2.py,Fail,2,1,1
151_mutant_151_0.py,Fail,2,1,1
151_mutant_151_1.py,Fail,2,1,1
151_mutant_151_5.py,Pass,2,2,0
151_mutant_151_3.py,Fail,2,1,1
152_mutant_152_0.py,Pass,0,0,0
153_mutant_153_0.py,Pass,0,0,0
153_mutant_153_10.py,Pass,0,0,0
153_mutant_153_1.py,Pass,0,0,0
153_mutant_153_9.py,Pass,0,0,0
153_mutant_153_3.py,Pass,0,0,0
153_mutant_153_5.py,Pass,0,0,0
153_mutant_153_8.py,Pass,0,0,0
153_mutant_153_7.py,Pass,0,0,0
153_mutant_153_6.py,Pass,0,0,0
153_mutant_153_2.py,Pass,0,0,0
153_mutant_153_4.py,Pass,0,0,0
154_mutant_154_6.py,Pass,0,0,0
154_mutant_154_1.py,Pass,0,0,0
154_mutant_154_5.py,Pass,0,0,0
154_mutant_154_9.py,Pass,0,0,0
154_mutant_154_0.py,Pass,0,0,0
154_mutant_154_11.py,Pass,0,0,0
154_mutant_154_8.py,Pass,0,0,0
154_mutant_154_4.py,Pass,0,0,0
154_mutant_154_3.py,Pass,0,0,0
154_mutant_154_2.py,Pass,0,0,0
154_mutant_154_7.py,Pass,0,0,0
154_mutant_154_10.py,Pass,0,0,0
155_mutant_155_1.py,Pass,0,0,0
155_mutant_155_3.py,Pass,0,0,0
155_mutant_155_0.py,Pass,0,0,0
155_mutant_155_4.py,Pass,0,0,0
155_mutant_155_2.py,Pass,0,0,0
157_mutant_157_29.py,Fail,1,0,1
157_mutant_157_9.py,Fail,1,0,1
157_mutant_157_11.py,Fail,1,0,1
157_mutant_157_24.py,Fail,1,0,1
157_mutant_157_10.py,Pass,1,1,0
157_mutant_157_13.py,Pass,1,1,0
157_mutant_157_31.py,Pass,1,1,0
157_mutant_157_22.py,Pass,1,1,0
157_mutant_157_33.py,Fail,1,0,1
157_mutant_157_17.py,Fail,1,0,1
157_mutant_157_2.py,Pass,1,1,0
157_mutant_157_6.py,Pass,1,1,0
157_mutant_157_4.py,Pass,1,1,0
157_mutant_157_12.py,Pass,1,1,0
157_mutant_157_0.py,Fail,1,0,1
157_mutant_157_32.py,Fail,1,0,1
157_mutant_157_7.py,Fail,1,0,1
157_mutant_157_1.py,Fail,1,0,1
157_mutant_157_25.py,Fail,1,0,1
157_mutant_157_3.py,Pass,1,1,0
157_mutant_157_19.py,Pass,1,1,0
157_mutant_157_16.py,Pass,1,1,0
157_mutant_157_21.py,Fail,1,0,1
157_mutant_157_20.py,Fail,1,0,1
157_mutant_157_30.py,Pass,1,1,0
157_mutant_157_15.py,Pass,1,1,0
157_mutant_157_8.py,Pass,1,1,0
157_mutant_157_23.py,Fail,1,0,1
157_mutant_157_27.py,Fail,1,0,1
157_mutant_157_18.py,Fail,1,0,1
157_mutant_157_14.py,Fail,1,0,1
157_mutant_157_5.py,Fail,1,0,1
157_mutant_157_26.py,Pass,1,1,0
157_mutant_157_28.py,Pass,1,1,0
158_mutant_158_1.py,Pass,0,0,0
158_mutant_158_0.py,Pass,0,0,0
159_mutant_159_1.py,Pass,0,0,0
159_mutant_159_5.py,Pass,0,0,0
159_mutant_159_4.py,Pass,0,0,0
159_mutant_159_0.py,Pass,0,0,0
159_mutant_159_2.py,Pass,0,0,0
159_mutant_159_3.py,Pass,0,0,0
160_mutant_160_0.py,Pass,0,0,0
160_mutant_160_2.py,Pass,0,0,0
160_mutant_160_1.py,Pass,0,0,0
161_mutant_161_7.py,Pass,0,0,0
161_mutant_161_3.py,Pass,0,0,0
161_mutant_161_4.py,Pass,0,0,0
161_mutant_161_1.py,Pass,0,0,0
161_mutant_161_0.py,Pass,0,0,0
161_mutant_161_6.py,Pass,0,0,0
161_mutant_161_5.py,Pass,0,0,0
161_mutant_161_8.py,Pass,0,0,0
161_mutant_161_2.py,Pass,0,0,0
163_mutant_163_2.py,Pass,0,0,0
163_mutant_163_0.py,Pass,0,0,0
163_mutant_163_1.py,Pass,0,0,0
